steam_volume,injection_pressure,soak_time,stroke_length,spm,vfd_frequency,predicted_oil_production,rod_floating_risk,impact_loading_risk,pump_unsetting_risk,combined_srp_risk,estimated_steam_oil_ratio,pump_load_indicator,optimization_score
908.5862578673839,18.9576472729658,31.731566899757766,47.72455524635536,6.905250570973219,41.503212378730616,11.293760202831788,0.6423297379271431,0.6028069966834477,0.7576441580709063,0.6675936308938324,80.4502877296408,1.367738415257043,0.5618797895835872
1037.8378046437595,21.608552353231907,35.49061645811429,49.4435291104706,8.836462716153274,35.814522383952216,11.781455496642383,0.6415847842415671,0.8506313603918333,0.7532383072029938,0.748484817278798,88.09079701056754,1.5647576190374857,0.5531349935075317
862.8622704497214,20.900606223490875,34.825586109141426,47.86642215324716,8.782713584428716,45.481394211575356,11.84308001698557,0.9540895235397089,0.9456924061517157,0.9388225641373189,0.9462014979429144,72.85792793869399,1.912024514273927,0.5367783057805855
905.138681483087,18.082449987149484,31.91535060210048,48.71709242092918,6.756489288252657,44.296595843651566,11.43770392433348,0.8309890162764287,0.8346924732281857,0.8367833479422214,0.8341549458156119,79.1363972586686,1.4580513029955557,0.5354188324336245
828.133655476292,21.75062702695251,27.536226957048793,61.327768850151585,6.145918113136638,31.907990312478077,9.750948713157303,0.11302662985184031,0.07912713973966407,0.16458828027618264,0.11891401662256233,84.92852129955946,1.2026614380906147,0.5310767025172958
1057.149818499618,19.490397758362676,30.622228406014603,58.088863910273886,7.498978845735291,33.897789412868235,10.598389341991574,0.18602957231740846,0.1469140820305548,0.26389486225347325,0.19894617220047883,99.74627128587503,1.4766119831872353,0.5299956721612888
802.8080760338424,21.214177384992713,33.02361761302583,51.31257761531151,8.051149171729753,42.56278086654816,11.442652841714807,0.929148380937063,0.8882248931957143,0.8505171286671301,0.8892968009333025,70.15926176726802,1.7583758071691962,0.529678583296669
923.5887635802575,14.736022584694162,36.37175087941636,60.23287627426885,8.583349124580886,43.78571817438354,12.091492993059742,0.9358260086976538,0.9287723777488975,0.9364813668844363,0.9336932511103292,76.3833518416938,2.2637207794709617,0.5272119498759249
1137.4735673357047,17.251415185753807,34.14954160533183,47.219763828825336,7.8075016401214326,39.436443943141754,11.662428273759122,0.7768129824185801,0.7149471952742693,0.6993200558231388,0.7303600778386627,97.53316724742999,1.4538970041072083,0.5232524550279978
1105.8445178089967,20.902594788043046,30.96158845407449,63.758484673517586,7.4408796830393955,30.741110773787966,10.521241207644135,0.10624623432673755,0.08205709208426014,0.19440475961873552,0.12756936200991106,105.10589919804833,1.4584173587072364,0.5228485755635323
766.198490391947,20.08986408856866,31.425875423957883,52.42268601296803,7.20334670533,45.126521208203485,11.24059740109367,0.8602976064416304,0.8800801781646269,0.8922141147813673,0.8775306331292082,68.16350261930016,1.7040622000534658,0.5224918380803343
